STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/12/86,,76,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/13/86,,79,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/14/86,,85,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/15/86,,87,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/16/86,,90,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/17/86,,84,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/18/86,,87,74
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/19/86,,79,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/20/86,,76,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/21/86,,70,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/22/86,,83,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/23/86,,83,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/24/86,,80,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/25/86,,79,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/26/86,,84,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/27/86,,87,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/28/86,,71,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/29/86,,69,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/30/86,,72,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",08/31/86,,75,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/01/86,,74,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/02/86,,71,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/03/86,,75,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/04/86,,78,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/05/86,,73,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/06/86,,81,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/07/86,,77,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/08/86,,70,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/09/86,,74,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/10/86,,73,58
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/11/86,,84,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/12/86,,87,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/13/86,,77,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/14/86,,79,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/15/86,,81,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/16/86,,72,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/17/86,,69,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/18/86,,73,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/19/86,,82,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/20/86,,79,64
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/21/86,,85,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/22/86,,75,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/23/86,,88,66
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/24/86,,84,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/25/86,,87,72
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/26/86,,93,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/27/86,,87,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/28/86,,71,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/29/86,,84,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",09/30/86,,91,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/01/86,,91,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/02/86,,89,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/03/86,,84,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/04/86,,86,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/05/86,,80,63
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/06/86,,66,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/07/86,,65,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/08/86,,76,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/09/86,,81,60
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/86,,60,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/86,,65,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/86,,67,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/86,,66,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/86,,76,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/86,,61,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/86,,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/86,,59,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/86,,60,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/86,,63,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/86,,66,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/86,,71,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/86,,73,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/86,,79,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/86,,72,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/86,,59,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/86,,63,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/86,,70,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/86,,69,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/86,,64,47
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/86,,68,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/86,,59,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/01/86,,58,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/02/86,,69,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/03/86,,56,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/04/86,,57,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/05/86,,51,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/06/86,,60,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/07/86,,53,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/08/86,,68,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/09/86,,77,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/86,,54,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/86,,46,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/86,,53,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/86,,47,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/86,,37,21
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/86,,42,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/86,,51,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/86,,58,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/86,,59,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/86,,53,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/86,,40,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/86,,49,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/86,,51,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/86,,53,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/86,,54,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/86,,50,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/86,,55,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/86,,58,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/86,,51,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/86,,59,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/86,,52,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/01/86,,39,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/02/86,,55,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/03/86,,62,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/04/86,,50,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/05/86,,41,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/06/86,,43,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/07/86,,50,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/08/86,,54,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/09/86,,56,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/86,,59,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/86,,43,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/86,,41,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/86,,38,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/86,,39,21
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/86,,55,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/86,,51,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/86,,50,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/86,,47,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/86,,47,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/86,,44,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/86,,43,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/86,,43,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/86,,42,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/86,,49,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/86,,52,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/86,,46,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/86,,42,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/86,,40,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/86,,42,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/86,,41,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/86,,46,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/01/87,,39,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/02/87,,44,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/03/87,,44,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/04/87,,44,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/05/87,,41,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/06/87,,43,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/07/87,,56,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/08/87,,44,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/09/87,,44,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/10/87,,42,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/11/87,,44,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/12/87,,47,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/13/87,,50,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/14/87,,57,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/15/87,,60,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/16/87,,53,39
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/17/87,,39,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/18/87,,38,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/19/87,,40,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/20/87,,42,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/21/87,,42,34
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/22/87,,34,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/23/87,,33,13
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/24/87,,28,11
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/25/87,,17,14
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/26/87,,27,17
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/27/87,,30,9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/28/87,,32,7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/29/87,,39,18
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/30/87,,42,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",01/31/87,,42,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/01/87,,39,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/02/87,,52,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/03/87,,53,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/04/87,,47,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/05/87,,43,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/06/87,,50,27
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/07/87,,53,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/08/87,,56,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/09/87,,36,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/10/87,,48,25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/11/87,,49,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/12/87,,43,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/13/87,,45,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/14/87,,38,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/15/87,,30,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/16/87,,31,16
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/17/87,,43,31
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/18/87,,47,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/19/87,,48,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/20/87,,47,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/21/87,,45,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/22/87,,48,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/23/87,,45,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/24/87,,46,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/25/87,,44,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/26/87,,45,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/27/87,,40,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",02/28/87,,46,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/01/87,,74,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/02/87,,56,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/03/87,,56,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/04/87,,38,30
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/05/87,,44,26
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/06/87,,56,28
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/07/87,,75,36
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/08/87,,72,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/09/87,,60,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/10/87,,37,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/11/87,,39,24
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/12/87,,49,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/13/87,,47,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/14/87,,49,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/15/87,,42,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/16/87,,49,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/17/87,,55,32
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/18/87,,60,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/19/87,,59,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/20/87,,61,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/21/87,,55,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/22/87,,59,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/23/87,,64,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/24/87,,69,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/25/87,,65,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/26/87,,71,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/27/87,,69,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/28/87,,69,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/29/87,,70,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/30/87,,60,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",03/31/87,,64,33
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/01/87,,50,29
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/02/87,,66,38
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/03/87,,50,37
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/04/87,,57,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/05/87,,44,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/06/87,,47,35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/07/87,,59,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/08/87,,64,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/09/87,,62,43
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/10/87,,73,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/11/87,,78,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/12/87,,70,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/13/87,,66,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/14/87,,66,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/15/87,,56,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/16/87,,52,48
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/17/87,,64,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/18/87,,68,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/19/87,,72,57
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/20/87,,69,56
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/21/87,,78,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/22/87,,84,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/23/87,,59,50
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/24/87,,60,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/25/87,,55,44
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/26/87,,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/27/87,,64,41
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/28/87,,61,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/29/87,,77,40
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",04/30/87,,69,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/01/87,,70,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/02/87,,71,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/03/87,,79,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/04/87,,53,46
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/05/87,,63,42
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/06/87,,76,45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/07/87,,80,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/08/87,,71,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/09/87,,78,49
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/10/87,,87,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/11/87,,89,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/12/87,,86,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/13/87,,66,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/14/87,,69,54
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/15/87,,76,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/16/87,,70,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/17/87,,82,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/18/87,,91,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/19/87,,71,53
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/20/87,,57,52
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/21/87,,76,55
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/22/87,,78,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/23/87,,89,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/24/87,,86,67
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/25/87,,69,61
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/26/87,,69,59
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/27/87,,73,62
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/28/87,,85,65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/29/87,,96,69
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/30/87,,97,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",05/31/87,,90,73
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/01/87,,89,70
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/02/87,,89,68
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/03/87,,87,71
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",06/04/87,,75,65
